time3,signal2
Sun Dec 13 01:58:33 1981,1621.6016518413398
Sun Dec 13 02:02:33 1981,1619.0229317124263
Sun Dec 13 02:06:33 1981,1617.6129409657194
Sun Dec 13 02:10:33 1981,1617.6602696269883
Sun Dec 13 02:14:33 1981,1618.9735820958806
Sun Dec 13 02:18:33 1981,1617.6428514862723
Sun Dec 13 02:22:33 1981,1618.0829902227865
Sun Dec 13 02:26:33 1981,1618.1278473996567
Sun Dec 13 02:30:33 1981,1619.583510561876
Sun Dec 13 02:34:33 1981,1619.13004971453
Sun Dec 13 02:38:33 1981,1620.8507423899807
Sun Dec 13 02:42:33 1981,1619.0432931210387
Sun Dec 13 02:46:33 1981,1619.1581563869454
Sun Dec 13 02:50:33 1981,1618.596378397224
Sun Dec 13 02:54:33 1981,1617.6630369158177
Sun Dec 13 02:58:33 1981,1618.5458566823909
Sun Dec 13 03:02:33 1981,1616.4764105105996
Sun Dec 13 03:06:33 1981,1617.8158627414452
Sun Dec 13 03:10:33 1981,1617.6636067015793
Sun Dec 13 03:14:33 1981,1617.3743751336783
Sun Dec 13 03:18:33 1981,1618.5182769569471
Sun Dec 13 03:22:33 1981,1619.10158002344
Sun Dec 13 03:26:33 1981,1617.5889499352104
Sun Dec 13 03:30:33 1981,1616.319797394051
Sun Dec 13 03:34:33 1981,1615.938488074447
Sun Dec 13 03:38:33 1981,1612.9507164378138
Sun Dec 13 03:42:33 1981,1615.5997081029634
Sun Dec 13 03:46:33 1981,1616.63045428494
Sun Dec 13 03:50:33 1981,1615.2261370430438
Sun Dec 13 03:54:33 1981,1614.3055608456282
Sun Dec 13 03:58:33 1981,1612.6823705766808
Sun Dec 13 04:02:33 1981,1614.463561607761
Sun Dec 13 04:06:33 1981,1614.5953918127545
Sun Dec 13 04:10:33 1981,1614.3130212791343
Sun Dec 13 04:14:33 1981,1614.0161869549604
Sun Dec 13 04:18:33 1981,1613.9453617915483
Sun Dec 13 04:22:33 1981,1612.0910108664946
Sun Dec 13 04:26:33 1981,1614.6460877839584
Sun Dec 13 04:30:33 1981,1615.5326511434262
Sun Dec 13 04:34:33 1981,1613.5016738380311
Sun Dec 13 04:38:33 1981,1613.0981602339657
Sun Dec 13 04:42:33 1981,1613.4856186200614
Sun Dec 13 04:46:33 1981,1614.07969386975
Sun Dec 13 04:50:33 1981,1613.6569077828126
Sun Dec 13 04:54:33 1981,1611.9022540757605
Sun Dec 13 04:58:33 1981,1612.8356998171553
Sun Dec 13 05:02:33 1981,1614.4332812954613
Sun Dec 13 05:06:33 1981,1612.9581627778907
Sun Dec 13 05:10:33 1981,1613.5145617459668
Sun Dec 13 05:14:33 1981,1613.6165182228751
Sun Dec 13 05:18:33 1981,1611.9953045997488
Sun Dec 13 05:22:33 1981,1612.8712908701107
Sun Dec 13 05:26:33 1981,1613.3419425955992
Sun Dec 13 05:30:33 1981,1613.0687560533881
Sun Dec 13 05:34:33 1981,1612.9953585008427
Sun Dec 13 05:38:33 1981,1613.2085511280438
Sun Dec 13 05:42:33 1981,1611.4755574334804
Sun Dec 13 05:46:33 1981,1611.2233224065594
Sun Dec 13 05:50:33 1981,1612.7756492176377
Sun Dec 13 05:54:33 1981,1610.854841552879
Sun Dec 13 05:58:33 1981,1612.0844090169205
Sun Dec 13 06:02:33 1981,1612.4698987340312
Sun Dec 13 06:06:33 1981,1611.2886661763919
Sun Dec 13 06:10:33 1981,1608.96965963554
Sun Dec 13 06:14:33 1981,1609.17375200696
Sun Dec 13 06:18:33 1981,1610.0266765491333
Sun Dec 13 06:22:33 1981,1609.4049942322276
Sun Dec 13 06:26:33 1981,1613.0339305630514
Sun Dec 13 06:30:33 1981,1612.715577702193
Sun Dec 13 06:34:33 1981,1607.388114959098
Sun Dec 13 06:38:33 1981,1610.4440461905697
Sun Dec 13 06:42:33 1981,1607.5064045847391
Sun Dec 13 06:46:33 1981,1609.2857639055599
Sun Dec 13 06:50:33 1981,1609.486382458632
Sun Dec 13 06:54:33 1981,1609.144764689501
Sun Dec 13 06:58:33 1981,1610.6427936096502
Sun Dec 13 07:02:33 1981,1610.5711552230084
Sun Dec 13 07:06:33 1981,1609.9091649198897
Sun Dec 13 07:10:33 1981,1608.1634004000935
Sun Dec 13 07:14:33 1981,1609.5592774191903
Sun Dec 13 07:18:33 1981,1608.098410239212
Sun Dec 13 07:22:33 1981,1608.0201162890048
Sun Dec 13 07:26:33 1981,1608.5279703240242
Sun Dec 13 07:30:33 1981,1609.711438428291
Sun Dec 13 07:34:33 1981,1608.668916049115
Sun Dec 13 07:38:33 1981,1609.7602893203214
Sun Dec 13 07:42:33 1981,1609.8990032779222
Sun Dec 13 07:46:33 1981,1606.6579319006755
Sun Dec 13 07:50:33 1981,1607.3705825502432
Sun Dec 13 07:54:33 1981,1607.843203418482
Sun Dec 13 07:58:33 1981,1607.8910376830158
Sun Dec 13 08:02:33 1981,1607.5254830957838
Sun Dec 13 08:06:33 1981,1607.1244575755452
Sun Dec 13 08:10:33 1981,1605.1547721973448
Sun Dec 13 08:14:33 1981,1606.4731576154707
Sun Dec 13 08:18:33 1981,1607.6616618443534
Sun Dec 13 08:22:33 1981,1606.4862052049525
Sun Dec 13 08:26:33 1981,1606.480700474269
Sun Dec 13 08:30:33 1981,1606.669444770732
Sun Dec 13 08:34:33 1981,1606.8083014925219
Sun Dec 13 08:38:33 1981,1606.448847289169
Sun Dec 13 08:42:33 1981,1606.191649469349
Sun Dec 13 08:46:33 1981,1606.5571951372178
Sun Dec 13 08:50:33 1981,1606.66831504018
Sun Dec 13 08:54:33 1981,1606.9023716780198
Sun Dec 13 08:58:33 1981,1604.8532378822047
Sun Dec 13 09:02:33 1981,1606.4127179401432
Sun Dec 13 09:06:33 1981,1604.9396793086812
Sun Dec 13 09:10:33 1981,1604.9383139740046
Sun Dec 13 09:14:33 1981,1603.504366763371
Sun Dec 13 09:18:33 1981,1602.7466217646079
Sun Dec 13 09:22:33 1981,1604.7849622411793
Sun Dec 13 09:26:33 1981,1605.553847800095
Sun Dec 13 09:30:33 1981,1603.6933271163973
Sun Dec 13 09:34:33 1981,1603.3980774453773
Sun Dec 13 09:38:33 1981,1604.1825246556084
Sun Dec 13 09:42:33 1981,1604.4478771413146
Sun Dec 13 09:46:33 1981,1602.08059052969
Sun Dec 13 09:50:33 1981,1604.7404725075705
Sun Dec 13 09:54:33 1981,1603.1719194688767
Sun Dec 13 09:58:33 1981,1602.1265675064224
Sun Dec 13 10:02:33 1981,1604.0876434834918
Sun Dec 13 10:06:33 1981,1604.412494402788
Sun Dec 13 10:10:33 1981,1603.2445852486505
Sun Dec 13 10:14:33 1981,1603.6996879617216
Sun Dec 13 10:18:33 1981,1603.6890750630198
Sun Dec 13 10:22:33 1981,1600.8693687800433
Sun Dec 13 10:26:33 1981,1603.1612790328054
Sun Dec 13 10:30:33 1981,1600.107966622785
Sun Dec 13 10:34:33 1981,1600.8096908668115
Sun Dec 13 10:38:33 1981,1602.3303104373954
Sun Dec 13 10:42:33 1981,1603.1253957714089
Sun Dec 13 10:46:33 1981,1601.9263258818635
Sun Dec 13 10:50:33 1981,1602.3761565558425
Sun Dec 13 10:54:33 1981,1598.8087984869921
Sun Dec 13 10:58:33 1981,1600.2179752268185
Sun Dec 13 11:02:33 1981,1602.507093403933
Sun Dec 13 11:06:33 1981,1600.89310591123
Sun Dec 13 11:10:33 1981,1601.8905216407338
Sun Dec 13 11:14:33 1981,1600.3612854152157
Sun Dec 13 11:18:33 1981,1600.4015304591655
Sun Dec 13 11:22:33 1981,1599.7080810676346
Sun Dec 13 11:26:33 1981,1599.4283225675872
Sun Dec 13 11:30:33 1981,1597.4925623343272
Sun Dec 13 11:34:33 1981,1599.9208660984052
Sun Dec 13 11:38:33 1981,1599.383651760155
Sun Dec 13 11:42:33 1981,1597.99645487521
Sun Dec 13 11:46:33 1981,1598.901405349128
Sun Dec 13 11:50:33 1981,1598.6881927792354
Sun Dec 13 11:54:33 1981,1599.2155855632934
Sun Dec 13 11:58:33 1981,1599.2736306139648
Sun Dec 13 12:02:33 1981,1597.3535659370918
Sun Dec 13 12:06:33 1981,1598.7426492025832
Sun Dec 13 12:10:33 1981,1599.2787580282234
Sun Dec 13 12:14:33 1981,1598.2870537994709
Sun Dec 13 12:18:33 1981,1597.2773271784467
Sun Dec 13 12:22:33 1981,1598.5372140130153
Sun Dec 13 12:26:33 1981,1600.509280266046
Sun Dec 13 12:30:33 1981,1597.0779755682565
Sun Dec 13 12:34:33 1981,1599.977257541667
Sun Dec 13 12:38:33 1981,1597.7128667106108
Sun Dec 13 12:42:33 1981,1597.1776317584245
Sun Dec 13 12:46:33 1981,1596.3331324479732
Sun Dec 13 12:50:33 1981,1594.9395876649037
Sun Dec 13 12:54:33 1981,1597.458149014321
Sun Dec 13 12:58:33 1981,1595.6449398926884
Sun Dec 13 13:02:33 1981,1597.3608804744763
Sun Dec 13 13:06:33 1981,1597.863777861675
Sun Dec 13 13:10:33 1981,1595.289116632198
Sun Dec 13 13:14:33 1981,1595.8592000780145
Sun Dec 13 13:18:33 1981,1597.6993835998044
Sun Dec 13 13:22:33 1981,1596.774157927112
Sun Dec 13 13:26:33 1981,1595.685442141864
Sun Dec 13 13:30:33 1981,1594.4447021435228
Sun Dec 13 13:34:33 1981,1597.2787575633015
Sun Dec 13 13:38:33 1981,1594.720088945944
Sun Dec 13 13:42:33 1981,1594.5274011835545
Sun Dec 13 13:46:33 1981,1592.7311320668834
Sun Dec 13 13:50:33 1981,1592.6643522711897
Sun Dec 13 13:54:33 1981,1595.4100113821228
Sun Dec 13 13:58:33 1981,1593.6264274724558
Sun Dec 13 14:02:33 1981,1594.5058981659527
Sun Dec 13 14:06:33 1981,1595.0456396082664
Sun Dec 13 14:10:33 1981,1591.9351406399408
Sun Dec 13 14:14:33 1981,1595.3022700592433
Sun Dec 13 14:18:33 1981,1597.8165810240755
Sun Dec 13 14:22:33 1981,1591.7378641435296
Sun Dec 13 14:26:33 1981,1595.9023138838447
Sun Dec 13 14:30:33 1981,1591.862236064736
Sun Dec 13 14:34:33 1981,1592.7309372587406
Sun Dec 13 14:38:33 1981,1594.990585941501
Sun Dec 13 14:42:33 1981,1591.5148617582106
Sun Dec 13 14:46:33 1981,1593.3613170059032
Sun Dec 13 14:50:33 1981,1592.8463642465852
Sun Dec 13 14:54:33 1981,1593.688234256666
Sun Dec 13 14:58:33 1981,1592.8308359238185
Sun Dec 13 15:02:33 1981,1593.14257518795
Sun Dec 13 15:06:33 1981,1592.7050248889286
Sun Dec 13 15:10:33 1981,1593.9571062893388
Sun Dec 13 15:14:33 1981,1591.7266467821323
Sun Dec 13 15:18:33 1981,1592.2229778187643
Sun Dec 13 15:22:33 1981,1592.3646318424262
Sun Dec 13 15:26:33 1981,1590.5050941697245
Sun Dec 13 15:30:33 1981,1592.1848676305895
Sun Dec 13 15:34:33 1981,1590.9775252156303
Sun Dec 13 15:38:33 1981,1592.4576672320795
Sun Dec 13 15:42:33 1981,1591.13564252128
Sun Dec 13 15:46:33 1981,1592.2879938423232
Sun Dec 13 15:50:33 1981,1591.9064612537416
Sun Dec 13 15:54:33 1981,1589.9249896214385
Sun Dec 13 15:58:33 1981,1590.9253691502538
Sun Dec 13 16:02:33 1981,1591.8136841070052
Sun Dec 13 16:06:33 1981,1590.4476930650349
Sun Dec 13 16:10:33 1981,1590.7124262963448
Sun Dec 13 16:14:33 1981,1589.791188932131
Sun Dec 13 16:18:33 1981,1592.3831807229656
Sun Dec 13 16:22:33 1981,1588.878927554123
Sun Dec 13 16:26:33 1981,1590.051930152299
Sun Dec 13 16:30:33 1981,1589.6369061651485
Sun Dec 13 16:34:33 1981,1590.0479034420873
Sun Dec 13 16:38:33 1981,1586.0206718274424
Sun Dec 13 16:42:33 1981,1588.995386346261
Sun Dec 13 16:46:33 1981,1588.83325149559
Sun Dec 13 16:50:33 1981,1590.111600298734
Sun Dec 13 16:54:33 1981,1588.109284944397
Sun Dec 13 16:58:33 1981,1589.8892227106437
Sun Dec 13 17:02:33 1981,1588.1230633358234
Sun Dec 13 17:06:33 1981,1589.9837452664717
Sun Dec 13 17:10:33 1981,1587.9636993173306
Sun Dec 13 17:14:33 1981,1587.9847237638976
Sun Dec 13 17:18:33 1981,1585.3816281718491
Sun Dec 13 17:22:33 1981,1587.5748041139404
Sun Dec 13 17:26:33 1981,1589.0302650120573
Sun Dec 13 17:30:33 1981,1588.2945790195245
Sun Dec 13 17:34:33 1981,1586.9352419014028
Sun Dec 13 17:38:33 1981,1587.000237668249
Sun Dec 13 17:42:33 1981,1588.6841151841197
Sun Dec 13 17:46:33 1981,1588.4061030279488
Sun Dec 13 17:50:33 1981,1588.0447724224846
Sun Dec 13 17:54:33 1981,1585.7497934790738
Sun Dec 13 17:58:33 1981,1585.36180726262
Sun Dec 13 18:02:33 1981,1587.0647819273652
Sun Dec 13 18:06:33 1981,1587.4467288327098
Sun Dec 13 18:10:33 1981,1586.573423965091
Sun Dec 13 18:14:33 1981,1586.132059904364
Sun Dec 13 18:18:33 1981,1586.1686658360295
Sun Dec 13 18:22:33 1981,1585.906565430074
Sun Dec 13 18:26:33 1981,1584.2203014133847
Sun Dec 13 18:30:33 1981,1586.6078936040062
Sun Dec 13 18:34:33 1981,1584.9479482009008
Sun Dec 13 18:38:33 1981,1584.7857058186355
Sun Dec 13 18:42:33 1981,1586.0786992175629
Sun Dec 13 18:46:33 1981,1585.3591320526602
Sun Dec 13 18:50:33 1981,1585.5065981834553
Sun Dec 13 18:54:33 1981,1585.1264278396109
Sun Dec 13 18:58:33 1981,1583.2335722065907
Sun Dec 13 19:02:33 1981,1587.1810967418712
Sun Dec 13 19:06:33 1981,1583.3886023100533
Sun Dec 13 19:10:33 1981,1586.832332882985
Sun Dec 13 19:14:33 1981,1585.1567423685985
Sun Dec 13 19:18:33 1981,1584.8508915976763
Sun Dec 13 19:22:33 1981,1584.0795054956081
Sun Dec 13 19:26:33 1981,1584.9814627941178
Sun Dec 13 19:30:33 1981,1583.1382539287279
Sun Dec 13 19:34:33 1981,1584.4839270882908
Sun Dec 13 19:38:33 1981,1585.07737431377
Sun Dec 13 19:42:33 1981,1582.3528309493156
Sun Dec 13 19:46:33 1981,1580.9115519942025
Sun Dec 13 19:50:33 1981,1583.962361736557
Sun Dec 13 19:54:33 1981,1582.703144872367
Sun Dec 13 19:58:33 1981,1583.6943517259926
Sun Dec 13 20:02:33 1981,1583.0241443637342
Sun Dec 13 20:06:33 1981,1583.5202128050867
Sun Dec 13 20:10:33 1981,1583.1732033218439
Sun Dec 13 20:14:33 1981,1581.653499657181
Sun Dec 13 20:18:33 1981,1580.9059690467789
Sun Dec 13 20:22:33 1981,1582.182329766965
Sun Dec 13 20:26:33 1981,1581.132569078093
Sun Dec 13 20:30:33 1981,1581.726078328557
Sun Dec 13 20:34:33 1981,1581.4192110077386
Sun Dec 13 20:38:33 1981,1580.001968222027
Sun Dec 13 20:42:33 1981,1582.1255504837336
Sun Dec 13 20:46:33 1981,1580.554909610893
Sun Dec 13 20:50:33 1981,1581.4578565619554
Sun Dec 13 20:54:33 1981,1579.0402849338104
Sun Dec 13 20:58:33 1981,1579.1875903103496
Sun Dec 13 21:02:33 1981,1581.1449277278955
Sun Dec 13 21:06:33 1981,1580.4957255262564
Sun Dec 13 21:10:33 1981,1580.0225058077178
Sun Dec 13 21:14:33 1981,1580.1024780631608
Sun Dec 13 21:18:33 1981,1580.6720120813802
Sun Dec 13 21:22:33 1981,1580.1748612496942
Sun Dec 13 21:26:33 1981,1580.5931101215308
Sun Dec 13 21:30:33 1981,1579.5849752057327
Sun Dec 13 21:34:33 1981,1580.3320277116961
Sun Dec 13 21:38:33 1981,1578.9358320891963
Sun Dec 13 21:42:33 1981,1580.007485615378
Sun Dec 13 21:46:33 1981,1578.496484560196
Sun Dec 13 21:50:33 1981,1577.835729125477
Sun Dec 13 21:54:33 1981,1580.1690499890503
Sun Dec 13 21:58:33 1981,1579.491524338362
Sun Dec 13 22:02:33 1981,1579.3098971952816
Sun Dec 13 22:06:33 1981,1579.01957356848
Sun Dec 13 22:10:33 1981,1577.656498924659
Sun Dec 13 22:14:33 1981,1579.9779032780325
Sun Dec 13 22:18:33 1981,1577.4153396311076
Sun Dec 13 22:22:33 1981,1579.0176268654131
Sun Dec 13 22:26:33 1981,1579.169400398622
Sun Dec 13 22:30:33 1981,1580.1142042112685
Sun Dec 13 22:34:33 1981,1579.4112890300264
Sun Dec 13 22:38:33 1981,1576.1294767926163
Sun Dec 13 22:42:33 1981,1578.9730462140835
Sun Dec 13 22:46:33 1981,1576.5158795598456
Sun Dec 13 22:50:33 1981,1576.4671296360502
Sun Dec 13 22:54:33 1981,1575.8189277718802
Sun Dec 13 22:58:33 1981,1576.7469834433866
Sun Dec 13 23:02:33 1981,1575.931764218361
Sun Dec 13 23:06:33 1981,1578.4579812673164
Sun Dec 13 23:10:33 1981,1578.281875189567
Sun Dec 13 23:14:33 1981,1573.9090267443326
Sun Dec 13 23:18:33 1981,1575.68489941643
Sun Dec 13 23:22:33 1981,1575.796425483061
Sun Dec 13 23:26:33 1981,1577.8532423364393
Sun Dec 13 23:30:33 1981,1576.5356555160856
Sun Dec 13 23:34:33 1981,1573.912077734212
Sun Dec 13 23:38:33 1981,1574.9358079135557
Sun Dec 13 23:42:33 1981,1576.0555028626225
Sun Dec 13 23:46:33 1981,1573.7962269160764
Sun Dec 13 23:50:33 1981,1575.6486008309685
Sun Dec 13 23:54:33 1981,1574.75687279778
Sun Dec 13 23:58:33 1981,1576.0744286826268
Mon Dec 14 00:02:33 1981,1573.5799366032809
Mon Dec 14 00:06:33 1981,1574.5607598001743
Mon Dec 14 00:10:33 1981,1573.9045275462636
Mon Dec 14 00:14:33 1981,1574.059173404689
Mon Dec 14 00:18:33 1981,1574.1725894826272
Mon Dec 14 00:22:33 1981,1573.4470652061336
Mon Dec 14 00:26:33 1981,1572.6765911976981
Mon Dec 14 00:30:33 1981,1573.7569221790477
Mon Dec 14 00:34:33 1981,1571.7004578839876
Mon Dec 14 00:38:33 1981,1572.625079668294
Mon Dec 14 00:42:33 1981,1572.7474254287154
Mon Dec 14 00:46:33 1981,1572.165002988359
Mon Dec 14 00:50:33 1981,1571.3848585832282
Mon Dec 14 00:54:33 1981,1574.3191477337807
Mon Dec 14 00:58:33 1981,1573.6249320499394
Mon Dec 14 01:02:33 1981,1574.544242749912
Mon Dec 14 01:06:33 1981,1573.0789123803943
Mon Dec 14 01:10:33 1981,1573.5321737401925
Mon Dec 14 01:14:33 1981,1571.3225958177352
Mon Dec 14 01:18:33 1981,1572.8621561355285
Mon Dec 14 01:22:33 1981,1573.1428105560847
Mon Dec 14 01:26:33 1981,1571.2851549797704
Mon Dec 14 01:30:33 1981,1572.510152390109
Mon Dec 14 01:34:33 1981,1571.8667714703504
Mon Dec 14 01:38:33 1981,1571.401286648464
Mon Dec 14 01:42:33 1981,1572.1264362176064
Mon Dec 14 01:46:33 1981,1571.2759436766096
Mon Dec 14 01:50:33 1981,1568.430064014019
Mon Dec 14 01:54:33 1981,1570.2460602179642
Mon Dec 14 01:58:33 1981,1569.046755814111
Mon Dec 14 02:02:33 1981,1568.5002108215017
Mon Dec 14 02:06:33 1981,1570.3013329506684
Mon Dec 14 02:10:33 1981,1570.0658225804268
Mon Dec 14 02:14:33 1981,1568.448920437432
Mon Dec 14 02:18:33 1981,1570.3166262996024
Mon Dec 14 02:22:33 1981,1569.289160578326
Mon Dec 14 02:26:33 1981,1568.4412823425978
Mon Dec 14 02:30:33 1981,1567.2920375695257
Mon Dec 14 02:34:33 1981,1568.03573562278
Mon Dec 14 02:38:33 1981,1568.9912988882143
Mon Dec 14 02:42:33 1981,1567.5776174769762
Mon Dec 14 02:46:33 1981,1569.0835731489
Mon Dec 14 02:50:33 1981,1570.013827462665
Mon Dec 14 02:54:33 1981,1570.130855255784
Mon Dec 14 02:58:33 1981,1566.7112053310775
Mon Dec 14 03:02:33 1981,1568.7848013758144
Mon Dec 14 03:06:33 1981,1570.9213116310916
Mon Dec 14 03:10:33 1981,1568.3223944792617
Mon Dec 14 03:14:33 1981,1568.3649916682755
Mon Dec 14 03:18:33 1981,1565.9959369772414
Mon Dec 14 03:22:33 1981,1568.330041304927
Mon Dec 14 03:26:33 1981,1569.3373428307248
Mon Dec 14 03:30:33 1981,1566.682351252309
Mon Dec 14 03:34:33 1981,1567.348486937844
Mon Dec 14 03:38:33 1981,1567.0771038376818
Mon Dec 14 03:42:33 1981,1566.3807271287146
Mon Dec 14 03:46:33 1981,1567.1381319373506
Mon Dec 14 03:50:33 1981,1567.252064594046
Mon Dec 14 03:54:33 1981,1567.5612489963353
Mon Dec 14 03:58:33 1981,1565.1055687745652
Mon Dec 14 04:02:33 1981,1564.9886808815
Mon Dec 14 04:06:33 1981,1564.6224962536294
Mon Dec 14 04:10:33 1981,1566.800555819906
Mon Dec 14 04:14:33 1981,1565.4131374217814
Mon Dec 14 04:18:33 1981,1566.0404815085458
Mon Dec 14 04:22:33 1981,1564.446953036687
Mon Dec 14 04:26:33 1981,1565.4824915791635
Mon Dec 14 04:30:33 1981,1566.3089924690669
Mon Dec 14 04:34:33 1981,1567.5691505811903
Mon Dec 14 04:38:33 1981,1565.9702549481406
Mon Dec 14 04:42:33 1981,1563.7099119860372
Mon Dec 14 04:46:33 1981,1564.7197308171244
Mon Dec 14 04:50:33 1981,1566.1654242509421
Mon Dec 14 04:54:33 1981,1564.0734600912422
Mon Dec 14 04:58:33 1981,1566.6521822075722
Mon Dec 14 05:02:33 1981,1563.4972255565929
Mon Dec 14 05:06:33 1981,1563.087271359004
Mon Dec 14 05:10:33 1981,1564.5869136472006
Mon Dec 14 05:14:33 1981,1564.1444201271447
Mon Dec 14 05:18:33 1981,1562.7112469812332
Mon Dec 14 05:22:33 1981,1562.9848806594744
Mon Dec 14 05:26:33 1981,1565.4075925465797
Mon Dec 14 05:30:33 1981,1562.8912028402024
Mon Dec 14 05:34:33 1981,1562.310777974865
Mon Dec 14 05:38:33 1981,1564.837846225513
Mon Dec 14 05:42:33 1981,1562.0466480183009
Mon Dec 14 05:46:33 1981,1562.7091227452074
Mon Dec 14 05:50:33 1981,1562.347883658226
Mon Dec 14 05:54:33 1981,1562.0131632141165
Mon Dec 14 05:58:33 1981,1562.8116222025308
Mon Dec 14 06:02:33 1981,1562.397086632344
Mon Dec 14 06:06:33 1981,1562.1820730091792
Mon Dec 14 06:10:33 1981,1563.9180104132593
Mon Dec 14 06:14:33 1981,1560.894009601779
Mon Dec 14 06:18:33 1981,1563.6225752794335
Mon Dec 14 06:22:33 1981,1561.7845675700912
Mon Dec 14 06:26:33 1981,1560.719929498503
Mon Dec 14 06:30:33 1981,1562.3533512234023
Mon Dec 14 06:34:33 1981,1561.1892730426734
Mon Dec 14 06:38:33 1981,1560.9510796426757
Mon Dec 14 06:42:33 1981,1561.0448331849802
Mon Dec 14 06:46:33 1981,1559.6533933518888
Mon Dec 14 06:50:33 1981,1558.6332769688602
Mon Dec 14 06:54:33 1981,1560.6270538684357
Mon Dec 14 06:58:33 1981,1560.1239305629156
Mon Dec 14 07:02:33 1981,1560.7048994625957
Mon Dec 14 07:06:33 1981,1558.72447696805
Mon Dec 14 07:10:33 1981,1558.5462744645754
Mon Dec 14 07:14:33 1981,1557.3748988773712
Mon Dec 14 07:18:33 1981,1558.2983503853466
Mon Dec 14 07:22:33 1981,1559.2881935620828
Mon Dec 14 07:26:33 1981,1560.1319576337453
Mon Dec 14 07:30:33 1981,1560.7066696453958
Mon Dec 14 07:34:33 1981,1558.3670079789947
Mon Dec 14 07:38:33 1981,1558.5045910129725
Mon Dec 14 07:42:33 1981,1556.4250645465502
Mon Dec 14 07:46:33 1981,1558.6038684638752
Mon Dec 14 07:50:33 1981,1559.0445265731544
Mon Dec 14 07:54:33 1981,1558.851655278373
Mon Dec 14 07:58:33 1981,1558.720612050112
Mon Dec 14 08:02:33 1981,1557.2791427887068
Mon Dec 14 08:06:33 1981,1556.834819284311
Mon Dec 14 08:10:33 1981,1557.943221980549
Mon Dec 14 08:14:33 1981,1557.4239436142896
Mon Dec 14 08:18:33 1981,1557.6174077703288
Mon Dec 14 08:22:33 1981,1556.4972614092196
Mon Dec 14 08:26:33 1981,1556.3441694089934
Mon Dec 14 08:30:33 1981,1556.5798580451712
Mon Dec 14 08:34:33 1981,1558.477425285207
Mon Dec 14 08:38:33 1981,1557.6806646330508
Mon Dec 14 08:42:33 1981,1556.747535809063
Mon Dec 14 08:46:33 1981,1558.062393033354
Mon Dec 14 08:50:33 1981,1557.2404906933718
Mon Dec 14 08:54:33 1981,1555.2165119418598
Mon Dec 14 08:58:33 1981,1555.2895257919342
Mon Dec 14 09:02:33 1981,1556.977446115218
Mon Dec 14 09:06:33 1981,1555.8868714108864
Mon Dec 14 09:10:33 1981,1555.6219562276704
Mon Dec 14 09:14:33 1981,1555.7281209736002
Mon Dec 14 09:18:33 1981,1558.4793664261663
Mon Dec 14 09:22:33 1981,1555.960219818954
Mon Dec 14 09:26:33 1981,1555.6266707305351
Mon Dec 14 09:30:33 1981,1555.687092194822
Mon Dec 14 09:34:33 1981,1553.2516045757175
Mon Dec 14 09:38:33 1981,1554.9593504355403
Mon Dec 14 09:42:33 1981,1553.7514587187322
Mon Dec 14 09:46:33 1981,1555.1641616840634
Mon Dec 14 09:50:33 1981,1555.072250037078
Mon Dec 14 09:54:33 1981,1554.9828740290425
Mon Dec 14 09:58:33 1981,1552.0801624527462
Mon Dec 14 10:02:33 1981,1553.4476781686276
Mon Dec 14 10:06:33 1981,1554.8852349566823
Mon Dec 14 10:10:33 1981,1553.8954046171743
Mon Dec 14 10:14:33 1981,1553.8131912183565
Mon Dec 14 10:18:33 1981,1552.7935184082849
Mon Dec 14 10:22:33 1981,1551.0216115649846
Mon Dec 14 10:26:33 1981,1552.7723676847788
Mon Dec 14 10:30:33 1981,1552.334150242447
Mon Dec 14 10:34:33 1981,1554.0144225361728
Mon Dec 14 10:38:33 1981,1552.539639264768
Mon Dec 14 10:42:33 1981,1553.0897495888355
Mon Dec 14 10:46:33 1981,1551.6579356570999
Mon Dec 14 10:50:33 1981,1552.446307369908
Mon Dec 14 10:54:33 1981,1552.9759573256738
Mon Dec 14 10:58:33 1981,1551.3425951377003
Mon Dec 14 11:02:33 1981,1553.2965031951292
Mon Dec 14 11:06:33 1981,1550.4392314188665
Mon Dec 14 11:10:33 1981,1553.7717821009662
Mon Dec 14 11:14:33 1981,1551.0040376717145
Mon Dec 14 11:18:33 1981,1551.0235607003626
Mon Dec 14 11:22:33 1981,1548.8625835363182
Mon Dec 14 11:26:33 1981,1550.9648442451385
Mon Dec 14 11:30:33 1981,1550.0520746000993
Mon Dec 14 11:34:33 1981,1550.6444869149707
Mon Dec 14 11:38:33 1981,1550.650433405065
Mon Dec 14 11:42:33 1981,1550.4532969503903
Mon Dec 14 11:46:33 1981,1549.8192398446117
Mon Dec 14 11:50:33 1981,1549.2828303776573
Mon Dec 14 11:54:33 1981,1549.6700752652193
Mon Dec 14 11:58:33 1981,1551.1440554315607
Mon Dec 14 12:02:33 1981,1550.6947191694217
Mon Dec 14 12:06:33 1981,1548.49496583151
Mon Dec 14 12:10:33 1981,1550.7032420133219
Mon Dec 14 12:14:33 1981,1550.8977662187572
Mon Dec 14 12:18:33 1981,1547.6381318170443
Mon Dec 14 12:22:33 1981,1549.854875660976
Mon Dec 14 12:26:33 1981,1549.371974689669
Mon Dec 14 12:30:33 1981,1549.3030872727875
Mon Dec 14 12:34:33 1981,1545.9406349028768
Mon Dec 14 12:38:33 1981,1548.3615936732788
Mon Dec 14 12:42:33 1981,1550.2913718187838
Mon Dec 14 12:46:33 1981,1549.1696512627448
